genres,homepage,id,keywords,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",,4347,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 1486, ""name"": ""flirt""}, {""id"": 1578, ""name"": ""loss of sister""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 1956, ""name"": ""world war ii""}, {""id"": 3096, ""name"": ""book""}, {""id"": 5477, ""name"": ""mistake""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 10818, ""name"": ""author""}, {""id"": 11436, ""name"": ""redemption""}, {""id"": 13088, ""name"": ""summer""}]",Atonement,"As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.",33.369305,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Studio Canal"", ""id"": 5870}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Working Title Films"", ""id"": 10163}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-08-29,129266061,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Torn apart by betrayal. Separated by war. Bound by love.,Atonement,7.4,1049
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.letterstojuliet-movie.com/,37056,"[{""id"": 131, ""name"": ""italy""}, {""id"": 3344, ""name"": ""letter""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 34061, ""name"": ""american abroad""}, {""id"": 164698, ""name"": ""boyfriend girlfriend""}, {""id"": 168551, ""name"": ""italian stereotype""}, {""id"": 193614, ""name"": ""verona italy""}, {""id"": 207372, ""name"": ""quest""}]",Letters to Juliet,"An American girl on vacation in Italy finds an unanswered ""letter to Juliet"" -- one of thousands of missives left at the fictional lover's Verona courtyard, which are typically answered by a the ""secretaries of Juliet"" -- and she goes on a quest to find the lovers referenced in the letter.",16.52083,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Applehead Pictures"", ""id"": 28048}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-05-14,0,105,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,What if you had a second chance to find true love?,Letters to Juliet,6.6,796
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",,4105,"[{""id"": 233, ""name"": ""japan""}, {""id"": 1794, ""name"": ""yakuza""}, {""id"": 6297, ""name"": ""japanese mafia""}]",Black Rain,"Two New York cops get involved in a gang war between members of the Yakuza, the Japanese Mafia. They arrest one of their killers and are ordered to escort him back to Japan. In Japan, however, he manages to escape. As they try to track him down, they get deeper and deeper into the Japanese Mafia scene and they have to learn that they can only win by playing the game the Japanese way.",11.19602,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Pegasus Film Partners"", ""id"": 1561}, {""name"": ""Jaffe-Lansing"", ""id"": 14361}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1989-09-22,45892212,125,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,Their country. Their laws. Their game. His rules.,Black Rain,6.2,243
"[{""id"": 35, ""name"": ""Comedy""}]",http://www.threestooges.com/movie/index.htm,76489,"[{""id"": 179431, ""name"": ""duringcreditsstinger""}]",The Three Stooges,"While trying to save their childhood orphanage, Moe, Larry and Curly inadvertently stumble into a murder plot and wind up starring in a reality TV show.",14.585968,"[{""name"": ""Wessler Entertainment"", ""id"": 8890}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-04-13,54819301,92,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Just Say Moe.,The Three Stooges,4.9,140
"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10402, ""name"": ""Music""}]",http://corpsebridemovie.warnerbros.com/,3933,"[{""id"": 367, ""name"": ""shyness""}, {""id"": 392, ""name"": ""england""}, {""id"": 1332, ""name"": ""cheating""}, {""id"": 2103, ""name"": ""old town""}, {""id"": 2968, ""name"": ""grave""}, {""id"": 4062, ""name"": ""skeleton""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 6038, ""name"": ""marriage""}, {""id"": 7578, ""name"": ""wedding ring""}, {""id"": 10121, ""name"": ""stop motion""}, {""id"": 10336, ""name"": ""animation""}, {""id"": 10594, ""name"": ""money""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 13092, ""name"": ""corpse""}, {""id"": 18093, ""name"": ""wedding ceremony""}, {""id"": 159947, ""name"": ""parents""}, {""id"": 177895, ""name"": ""dark fantasy""}, {""id"": 181046, ""name"": ""european""}, {""id"": 189093, ""name"": ""ring""}, {""id"": 207592, ""name"": ""piano""}]",Corpse Bride,"Set in a 19th-century european village, this stop-motion animation feature follows the story of Victor, a young man whisked away to the underworld and wed to a mysterious corpse bride, while his real bride Victoria waits bereft in the land of the living.",43.571612,"[{""name"": ""Tim Burton Animation Company"", ""id"": 1514}, {""name"": ""Will Vinton Studios"", ""id"": 1515}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Tim Burton Productions"", ""id"": 8601}, {""name"": ""Laika Entertainment"", ""id"": 11537}, {""name"": ""Patalex Productions"", ""id"": 57751}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-09,117195061,77,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,There's been a grave misunderstanding.,Corpse Bride,7.2,1894
"[{""id"": 18, ""name"": ""Drama""}]",,9918,"[{""id"": 6496, ""name"": ""basketball""}, {""id"": 6984, ""name"": ""racial segregation""}, {""id"": 193547, ""name"": ""teachers and students""}]",Glory Road,"In 1966, Texas Western coach Don Haskins led the first all-black starting line-up for a college basketball team to the NCAA national championship.",8.305085,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-01-13,42647449,118,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The incredible story of the team that changed the game forever.,Glory Road,7.2,144
"[{""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",,273481,"[{""id"": 534, ""name"": ""mexico""}, {""id"": 591, ""name"": ""cia""}, {""id"": 919, ""name"": ""smoking""}, {""id"": 1556, ""name"": ""texas""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 11719, ""name"": ""dirty cop""}, {""id"": 13042, ""name"": ""soccer""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 18525, ""name"": ""fbi agent""}, {""id"": 160194, ""name"": ""night vision""}, {""id"": 164881, ""name"": ""death of daughter""}, {""id"": 189102, ""name"": ""tunnel""}, {""id"": 191209, ""name"": ""el paso""}, {""id"": 198423, ""name"": ""moral dilemma""}, {""id"": 208397, ""name"": ""death of wife""}, {""id"": 217064, ""name"": ""mexican cartel""}]",Sicario,"A young female FBI agent joins a secret CIA operation to take down a Mexican cartel boss, a job that ends up pushing her ethical and moral values to the limit.",55.424027,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Thunder Road Pictures"", ""id"": 3528}, {""name"": ""Black Label Media"", ""id"": 33681}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-09-17,84025816,121,"[{""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The border is just another line to cross.,Sicario,7.2,2416
"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",,307081,"[{""id"": 6075, ""name"": ""sport""}]",Southpaw,"Billy ""The Great"" Hope, the reigning junior middleweight boxing champion, has an impressive career, a loving wife and daughter, and a lavish lifestyle. However, when tragedy strikes, Billy hits rock bottom, losing his family, his house and his manager. He soon finds an unlikely savior in Tick Willis, a former fighter who trains the city's toughest amateur boxers. With his future on the line, Hope fights to reclaim the trust of those he loves the most.",65.364452,"[{""name"": ""Escape Artists"", ""id"": 1423}, {""name"": ""Riche-Ludwig Productions"", ""id"": 28438}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-15,91709827,123,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Believe in Hope.,Southpaw,7.3,2067
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.dragmetohell.net/,16871,"[{""id"": 394, ""name"": ""gypsy""}, {""id"": 3640, ""name"": ""work""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10541, ""name"": ""curse""}, {""id"": 11268, ""name"": ""psychologist""}, {""id"": 14742, ""name"": ""psychic""}, {""id"": 156075, ""name"": ""evil""}, {""id"": 166539, ""name"": ""loan officer""}, {""id"": 172417, ""name"": ""obituary""}, {""id"": 172418, ""name"": ""engagement ring""}, {""id"": 233065, ""name"": ""gypsies""}]",Drag Me to Hell,"After denying a woman the extension she needs to keep her home, loan officer Christine Brown sees her once-promising life take a startling turn for the worse. Christine is convinced she's been cursed by a Gypsy, but her boyfriend is skeptical. Her only hope seems to lie in a psychic who claims he can help her lift the curse and keep her soul from being dragged straight to hell.",45.083509,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Buckaroo Entertainment"", ""id"": 11250}, {""name"": ""Curse Productions"", ""id"": 11630}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-03-15,90810892,99,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}, {""iso_639_1"": ""hu"", ""name"": ""Magyar""}, {""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}]",Released,"Christine Brown has a good job, a great boyfriend, and a bright future. But in three days, she's going to hell.",Drag Me to Hell,6.2,966
"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://theageofadalinemovie.com,293863,"[{""id"": 582, ""name"": ""san francisco""}, {""id"": 4978, ""name"": ""immortality""}, {""id"": 9673, ""name"": ""love""}, {""id"": 15070, ""name"": ""forever""}]",The Age of Adaline,"After 29-year-old Adaline recovers from a nearly lethal accident, she inexplicably stops growing older. As the years stretch on and on, Adaline keeps her secret to herself  until she meets a man who changes her life.",82.052056,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Sidney Kimmel Entertainment"", ""id"": 737}, {""name"": ""Sierra/Affinity"", ""id"": 22107}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-04-16,65663276,112,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Love is timeless.,The Age of Adaline,7.4,1990
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",http://www.newline.com/properties/secondhandlions.html,13156,"[{""id"": 1556, ""name"": ""texas""}, {""id"": 10594, ""name"": ""money""}, {""id"": 159909, ""name"": ""veteran""}]",Secondhand Lions,"""Secondhand Lions"" follows the comedic adventures of an introverted boy left on the doorstep of a pair of reluctant, eccentric great-uncles, whose exotic remembrances stir the boy's spirit and re-ignite the men's lives.",15.011624,"[{""name"": ""New Line Cinema"", ""id"": 12}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2003-09-19,0,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,,Secondhand Lions,6.9,260
"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://stepupmovie.com/,41233,"[{""id"": 4344, ""name"": ""musical""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]",Step Up 3D,"A tight-knit group of New York City street dancers, including Luke and Natalie, team up with NYU freshman Moose, and find themselves pitted against the world's best hip hop dancers in a high-stakes showdown that will change their lives forever.",25.060342,"[{""name"": ""Summit Entertainment"", ""id"": 491}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-08-04,159291809,107,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Two Worlds. One Dream.,Step Up 3D,6.6,582
"[{""id"": 12, ""name"": ""Adventure""}]",,9266,"[{""id"": 658, ""name"": ""sea""}, {""id"": 1524, ""name"": ""surfer""}, {""id"": 1668, ""name"": ""hawaii""}, {""id"": 6075, ""name"": ""sport""}, {""id"": 8438, ""name"": ""job""}, {""id"": 155791, ""name"": ""american football player""}, {""id"": 156322, ""name"": ""pretty woman""}]",Blue Crush,"Nothing gets between Anne Marie and her board. Living in a beach shack with three roommates, she is up before dawn every morning to conquer the waves and count the days until the Pipe Masters competition. Having transplanted herself to Hawaii with no one's blessing but her own, Anne Marie finds all she needs in the adrenaline-charged surf scene - until pro quarterback Matt Tollman comes along...",11.42943,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Mikona Productions GmbH & Co. KG"", ""id"": 24}, {""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Shutt/Jones Productions"", ""id"": 65082}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-08-08,51842679,104,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"Three Friends, One Passion, No Limits.",Blue Crush,5.6,159
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.sonypictures.com/homevideo/strangerthanfiction/,1262,"[{""id"": 1992, ""name"": ""professor""}, {""id"": 2132, ""name"": ""literature""}, {""id"": 9673, ""name"": ""love""}, {""id"": 9799, ""name"": ""romantic comedy""}, {""id"": 10818, ""name"": ""author""}, {""id"": 10855, ""name"": ""fate""}, {""id"": 34079, ""name"": ""death""}, {""id"": 41589, ""name"": ""dying""}, {""id"": 155251, ""name"": ""novelist""}, {""id"": 188994, ""name"": ""publisher""}, {""id"": 215325, ""name"": ""what if""}]",Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.",32.26789,"[{""name"": ""Mandate Pictures"", ""id"": 771}, {""name"": ""Three Strange Angels"", ""id"": 1973}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-09-09,53653224,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Harold Crick isn't ready to go. Period.,Stranger Than Fiction,7.1,721
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.30daysofnight.com/,4513,"[{""id"": 813, ""name"": ""sunrise""}, {""id"": 1442, ""name"": ""winter""}, {""id"": 3133, ""name"": ""vampire""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 9880, ""name"": ""alaska""}, {""id"": 18712, ""name"": ""based on graphic novel""}, {""id"": 156783, ""name"": ""blizzard""}, {""id"": 157812, ""name"": ""blood lust""}, {""id"": 161285, ""name"": ""polar night""}]",30 Days of Night,"This is the story of an isolated Alaskan town that is plunged into darkness for a month each year when the sun sinks below the horizon. As the last rays of light fade, the town is attacked by a bloodthirsty gang of vampires bent on an uninterrupted orgy of destruction. Only the small town's husband-and-wife Sheriff team stand between the survivors and certain destruction.",33.394082,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""HorrorFlix"", ""id"": 24339}]","[{""iso_3166_1"": ""NZ"", ""name"": ""New Zealand""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2007-10-17,75505973,113,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,They're Coming!,30 Days of Night,6.2,767
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",http://www.discoverthecabininthewoods.com/,22970,"[{""id"": 3623, ""name"": ""cabin""}, {""id"": 11422, ""name"": ""plot twist""}, {""id"": 13209, ""name"": ""cabin in the woods""}, {""id"": 182022, ""name"": ""filmed killing""}, {""id"": 182026, ""name"": ""video wall""}, {""id"": 182036, ""name"": ""speaker phone""}, {""id"": 182038, ""name"": ""mounted animal head""}, {""id"": 206298, ""name"": ""young adult""}]",The Cabin in the Woods,"Five college friends spend the weekend at a remote cabin in the woods, where they get more than they bargained for. Together, they must discover the truth behind the cabin in the woods.",73.987775,"[{""name"": ""Lionsgate"", ""id"": 1632}, {""name"": ""Mutant Enemy Productions"", ""id"": 10567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-04-12,66486080,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}]",Released,If you hear a strange sound outside... have sex,The Cabin in the Woods,6.5,2263
"[{""id"": 35, ""name"": ""Comedy""}]",http://www.meetthespartans.com/,7278,"[{""id"": 1721, ""name"": ""fight""}, {""id"": 2011, ""name"": ""queen""}, {""id"": 3028, ""name"": ""penguin""}, {""id"": 4380, ""name"": ""black hole""}, {""id"": 5458, ""name"": ""men""}, {""id"": 6092, ""name"": ""army""}, {""id"": 171603, ""name"": ""s.a.t.""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Meet the Spartans,"From the creators of Scary Movie and Date Movie comes this tongue-in-cheek parody of the sword-and-sandal epics, dubbed Meet the Spartans. The 20th Century Fox production was written and directed by the filmmaking team of Jason Friedberg and Aaron Seltzer. Sure, Leonidas may have nothing more than a cape and some leather underwear to protect him from the razor-sharp swords of his Persian enemies,",10.608998,"[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-01-24,84646831,84,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The Bigger the Hit, The Harder They Fall",Meet the Spartans,3.7,359
"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",,9013,"[{""id"": 7340, ""name"": ""crooked lawyer""}, {""id"": 168333, ""name"": ""bail jumper""}, {""id"": 168338, ""name"": ""mafia accountant""}, {""id"": 168342, ""name"": ""stretch limousine""}, {""id"": 168346, ""name"": ""manhattan, new york city""}, {""id"": 168347, ""name"": ""southwestern u.s.""}, {""id"": 168350, ""name"": ""bus station""}, {""id"": 168359, ""name"": ""police surveillance""}]",Midnight Run,"An accountant embezzles $15 million of mob money, jumps bail and is chased by bounty hunters, the FBI, and the Mafia.",12.821329,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""City Light Films"", ""id"": 136}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1988-07-20,38413606,126,"[{""iso_639_1"": ""cs"", ""name"": ""\u010cesk\u00fd""}, {""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This could be the beginning of a beautiful friendship.,Midnight Run,7.2,238
"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",,865,"[{""id"": 378, ""name"": ""prison""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4323, ""name"": ""hunting human beings""}, {""id"": 4325, ""name"": ""game show""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 162988, ""name"": ""dystopic future""}]",The Running Man,"By 2017, the global economy has collapsed and American society has become a totalitarian police state, censoring all cultural activity. The government pacifies the populace by broadcasting a number of game shows in which convicted criminals fight for their lives, including the gladiator-style The Running Man, hosted by the ruthless Damon Killian, where “runners” attempt to evade “stalkers” and certain death for a chance to be pardoned and set free.",30.131498,"[{""name"": ""Keith Barish Productions"", ""id"": 964}, {""name"": ""TAFT Entertainment Pictures"", ""id"": 965}, {""name"": ""HBO"", ""id"": 6068}, {""name"": ""Braveworld Productions"", ""id"": 23005}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1987-11-13,38122105,101,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,A game nobody survives. But Schwarzenegger has yet to play.,The Running Man,6.4,703
"[{""id"": 27, ""name"": ""Horror""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",,10776,"[{""id"": 2382, ""name"": ""flower""}, {""id"": 2642, ""name"": ""solar eclipse""}, {""id"": 2778, ""name"": ""florist""}, {""id"": 3487, ""name"": ""assistant""}, {""id"": 3704, ""name"": ""plants""}, {""id"": 3836, ""name"": ""success""}, {""id"": 4015, ""name"": ""aggression by plant""}, {""id"": 5340, ""name"": ""investigation""}, {""id"": 5801, ""name"": ""nerd""}, {""id"": 6946, ""name"": ""blonde""}, {""id"": 8183, ""name"": ""carnivorous plant""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10181, ""name"": ""based on play""}, {""id"": 14735, ""name"": ""motorcycle""}, {""id"": 14773, ""name"": ""eclipse""}, {""id"": 33491, ""name"": ""part animated""}, {""id"": 33780, ""name"": ""dentist""}, {""id"": 41267, ""name"": ""bum""}, {""id"": 155806, ""name"": ""killer plant""}, {""id"": 158375, ""name"": ""based on stage musical""}, {""id"": 165314, ""name"": ""skid row""}, {""id"": 165317, ""name"": ""based on film""}, {""id"": 165319, ""name"": ""plant food""}, {""id"": 165324, ""name"": ""flesh eating plant""}, {""id"": 165334, ""name"": ""inept assistant""}, {""id"": 165580, ""name"": ""cult classic""}, {""id"": 210234, ""name"": ""man eating plant""}]",Little Shop of Horrors,"Seymour Krelborn is a nerdy orphan working at Mushnik's, a flower shop in urban Skid Row. He harbors a crush on fellow co-worker Audrey Fulquard, and is berated by Mr. Mushnik daily. One day as Seymour is seeking a new mysterious plant, he finds a very mysterious unidentified plant which he calls Audrey II. The plant seems to have a craving for blood and soon begins to sing for his supper.",12.113235,"[{""name"": ""The Geffen Company"", ""id"": 2956}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1986-12-19,38748395,94,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't feed the plants.,Little Shop of Horrors,6.6,384
"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",http://hannathemovie.com/,50456,"[{""id"": 782, ""name"": ""assassin""}, {""id"": 1430, ""name"": ""self sacrifice""}, {""id"": 3688, ""name"": ""strip club""}, {""id"": 4289, ""name"": ""secret agent""}, {""id"": 4613, ""name"": ""training""}, {""id"": 6731, ""name"": ""british""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 7345, ""name"": ""dead animal""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 13132, ""name"": ""pistol""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",Hanna,"A 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across Europe. Tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity.",31.191975,"[{""name"": ""Focus Features"", ""id"": 10146}, {""name"": ""Neunte Babelsberg Film"", ""id"": 14684}, {""name"": ""Holleran Company"", ""id"": 21439}, {""name"": ""Sechzehnte Babelsberg Film"", ""id"": 23919}]","[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-04-07,63782078,111,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""ar"", ""name"": ""\u0627\u0644\u0639\u0631\u0628\u064a\u0629""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Adapt or die.,Hanna,6.5,1263
"[{""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",,9823,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1002, ""name"": ""authority""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14643, ""name"": ""battle""}, {""id"": 14955, ""name"": ""fighting""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",Mortal Kombat: Annihilation,"A group of heroic warriors has only six days to save the planet in ""Mortal Kombat Annihilation."" To succeed they must survive the most spectacular series of challenges any human, or god, has ever encountered as they battle an evil warlord bent on taking control of Earth. Sequel to the film ""Mortal Kombat,"" and based on the popular video game.",11.916389,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Threshold Entertainment"", ""id"": 4174}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1997-11-21,51376861,95,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"The world was created in six days, so too shall it be destroyed and on the seventh day mankind will rest... in peace",Mortal Kombat: Annihilation,3.8,221
"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",http://www.larrycrowne.com/,59861,"[{""id"": 1517, ""name"": ""classroom""}, {""id"": 3616, ""name"": ""college""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 10738, ""name"": ""diner""}, {""id"": 14549, ""name"": ""loss of job""}, {""id"": 14737, ""name"": ""economics""}, {""id"": 14738, ""name"": ""yard sale""}, {""id"": 15156, ""name"": ""cell phone""}, {""id"": 167608, ""name"": ""scooter""}, {""id"": 187282, ""name"": ""back to school""}]",Larry Crowne,"After losing his job, a middle-aged man reinvents himself by going back to college.",20.355458,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Playtone Productions"", ""id"": 4170}, {""name"": ""Vendome Pictures"", ""id"": 7460}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2011-06-30,36160375,98,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Rediscover life and love,Larry Crowne,5.7,359
